Track.Name,Artist,Streams,Track_id,Date,Region,Artist_id
Big Sur,Jack Johnson,5248,10KHQWndiUvntbXnIaWnJ9,9/8/2017,tw,3GBPw9NK25X1Wt2OUvOwY3
Final Masquerade,Linkin Park,7444,3aYBjxTMvrEOP0A0UXg9ER,7/21/2017,tw,6XyY86QOPPrYVGvF9ch6wz
愛的就是你,劉佳,5185,02l1qyQK6tBDHXxc4Ntyur,11/13/2017,tw,0N8yH7k6689OfjLtvaAUA9
I Got You - Acoustic Version,Bebe Rexha,3698,2zM29oLNLITQCBLo7gAeyZ,1/27/2017,tw,64M6ah0SkkRsnPGtGiRAbb
你看到的我是藍色的,繆以欣,4640,6xND6dCra3zfE46LH3UQVl,7/15/2017,tw,43aTla1ZVfTG1AUNhhbqsv
半年,黃荻鈞,4339,5FK1IzjYJZTTZBk9uSdPGj,2/18/2017,tw,11HvxopJHabh3PPzKOSomq
Hao Jiu Bu Jian,Eason Chan,5000,0Im1vOYDQc85hmVKY7UOru,5/18/2017,tw,2QcZxAgcs2I1q7CtCkl6MI
河畔,Faye 飛,5071,47buYhvYRsdJf2cPMEWyL1,5/26/2017,tw,0tjRA1so425eINxre0OtTf
泡沫,G.E.M.,3622,2IfSPLPDW6RGosdB5huwAA,1/1/2017,tw,7aRC4L63dBn3CiLDuWaLSI
Perfect Places,Lorde,5016,0PGQFIxe8kC5IAdNfAOtEM,6/3/2017,tw,163tK9Wjr9P9DmM0AVK7lm
未接來電,Naiwen Yang,4565,0cEgQ9BNWCdNjInzhHa80k,5/20/2017,tw,2Vl4kZKeQslEl4P0ATWuue
"后羿 (""王者榮耀"" 后羿英雄主打歌)",Ronghao Li,5823,1QkCW8EpkEgEd4pr82Cqu7,10/27/2017,tw,0rTP0x4vRFSDbhtqcCqc8K
星期三或禮拜三,Waa Wei,5008,56pQAIABH8Y8L9qAXrL9sg,7/19/2017,tw,190bkHbFrRvEhcB7Zpuv3y
長大,張傑,4832,5gT8UzfnvrQo8RyGU8lsRM,7/1/2017,tw,1HqyRvEnqddArUHn00V1db
距離,Cheer Chen,4399,22WJ3BfGEngRaFkrT7xHJ1,1/7/2017,tw,4m0xrEWYU0yCUFMaga015T
一步成詩,Diana Wang,6318,65hX0qx1k4oXuSNkHnzALD,10/3/2017,tw,6qMCbcnBinopCiiCrKQlF3
想定下來,Grady Guan,4135,1jCghG1Ew6dEJw2DnqV19D,4/29/2017,tw,2aFNEQB9JnQ171stH9Ljh5
動物世界,Joker Xue,4706,0kBIGMw5ngDwLWUy2RrUw6,3/31/2017,tw,1cg0bYpP5e2DNG0RgK2CMN
愛.這件事情,Maggie Fu,3617,7LLj7DoK2rqJaDbjshn7zN,1/1/2017,tw,6sShbaFnqvxmlnWOJsZoI9
風衣,Stefanie Sun,5270,4mfiW3wb3JcbYn99eqgiuN,11/9/2017,tw,0SIXZXJCAhNU8sxK0qm7hn
Day I Die,The National,5060,3ysiD7ZgsPc3xgGJ59DpS7,9/8/2017,tw,2cCUtGK9sDU2EoElnk0GNB
雙人被,何杰兒 Ger,4217,5f4l5EnfXtW4pKasvKRJKi,4/22/2017,tw,4URNunA7cWoUw8G11zzjYE
三角題,二珂,5105,6WdwpAPZh9wbKACkcZNZ57,10/16/2017,tw,38bswUJ000KFpX1vVL9MLU
Disconnect,Clean Bandit,5401,0cNH1IsjBVRdeDcpwHAfve,6/30/2017,tw,6MDME20pz9RveH9rEXvrOM
原來你都在,Della,4792,6IJhzFSa0ZTAnfEMZ0ywhh,9/16/2017,tw,1EUq1MC4vfYYxcVK9aJnXf
獨白,陳嘉唯,5198,4c9PdGH7h9U0rciGL07sz6,6/17/2017,tw,6hplUv2g0ESNAP5riPM7Ti
Ending Scene,IU,4131,06EMBzxDm2hueehobAlMtm,4/23/2017,tw,3HqSLMAZ3g3d5poNaI7GOU
她說,JJ Lin,3599,632VyMrvhsHIsO4zq9khts,1/1/2017,tw,7Dx7RhX0mFuXhCOUgB01uM
You Are So Beautiful,Karen Mok,4548,04xudW2aZsI4JBpWSzZQhA,3/4/2017,tw,6jlz5QSUqbKE4vnzo2qfP1
For What It's Worth,Liam Gallagher,5201,2DrFBNqxtpyvFlG3qMZiya,8/11/2017,tw,6sN51vEARnAAdBw1IKZ8Q9
Blood on Me,Sampha,4484,37el170lJYr5CiWJFk207u,2/3/2017,tw,2WoVwexZuODvclzULjPQtm
不要不要 feat. 魏如萱,Sandee Chan,5205,61kyeuTz4ratNUYHG6UzcG,10/6/2017,tw,50DjkxUjr341CAWEf6mEXS
I'm OK,TAEYEON,4886,0rHnkLIGf54WbwMW6cyVoP,2/28/2017,tw,3qNVuliS40BLgXGxhdBdqu
Run For Cover,The Killers,5268,6Xyn0CrKfHeAo5eI8I1cDj,7/28/2017,tw,0C0XlULifJtAgn6ZNCW2eu
Kamikaze,WALK THE MOON,5378,3YQ96qkxiEwTLwgu2Izcmq,11/10/2017,tw,6DIS6PRrLS3wbnZsf7vYic
Rhythm Inside - Recorded At Spotify Studios NYC,Calum Scott,4599,4QAFsxeIKL8m2UkAhXF0cv,2/24/2017,tw,6ydoSd3N2mwgwBHtF6K7eX
"明天 (feat. 王蕾, 方大同)",Diana Wang,5512,1kX9aDK6oFUzZmOOTtbdVv,10/27/2017,tw,6qMCbcnBinopCiiCrKQlF3
夜空中最亮的星,G.E.M.,3595,3w79AoO52OguIQFNsX2K8H,1/1/2017,tw,7aRC4L63dBn3CiLDuWaLSI
吻得太逼真,Hins Cheung,4300,477QlF7IrLBvY7Tz0axpH6,2/16/2017,tw,2MVfNjocvNrE03cQuxpsWK
妥協,Jolin Tsai,5086,0m1cI6aV1jq537JamnL592,9/28/2017,tw,1r9DuPTHiQ7hnRRZ99B8nL
Just Do It,Julia Michaels,5227,0LbdbJ822xbP4IvhrJi5Yt,7/28/2017,tw,0ZED1XzwlLHW4ZaG4lOT6m
"不散,不見",Karen Mok,4819,0YcR6q80tWpaCl3e218vGz,11/4/2017,tw,6jlz5QSUqbKE4vnzo2qfP1
是日救星,LaLa Hsu,4758,0Gjl39dqv4sCRT9F15YsB8,1/6/2017,tw,3dI4Io8XE33J2o04ZwjR0Y
第二人生,Mayday,5082,3lmuQTU9ZCh72FAJdtMruH,3/29/2017,tw,16s0YTFcyjP4kgFwt7ktrY
Thank You,Meghan Trainor,4861,24XcdlmaW0EizWVPgxocBV,5/12/2017,tw,6JL8zeS1NmiOftqZTRgdTz
"懦弱(三立偶像劇「噗通噗通我愛你」插曲) - Insert Song of ""Memory Love""",Princess Ai,5017,35NDAuYX7IGIPC922q7tKW,10/16/2017,tw,71l6Wfk7PaTVPAOH7ln56V
十萬毫升淚水,Tanya Chua,4125,2mCSqP0xAkWO7N53OnHRLk,3/25/2017,tw,376pcuw4IgWBMOUwCr8kIm
如果我是一首歌,Yoyo Sham,4234,0SYdaGH1uRZnWK82FAFltl,8/26/2017,tw,2OrCYFzQYE1TmevdYARnU1
天生一對 - 電影《天生不對》主題曲,Fiona Sit,6450,4HmjgkdZs24brOnR4t0Anu,12/19/2017,tw,0tqxh7MvZ301BVW4e0p3Sa
喂!有沒有人在,Huang Yali,5019,0AWOMtXYWSq0r0nsd8yLpG,3/10/2017,tw,5nLnIboxUroy6N5HBGRTMe
修煉愛情,JJ Lin,3578,190kU2WKyIzx9XaBjfWRPk,1/1/2017,tw,7Dx7RhX0mFuXhCOUgB01uM
Power,Little Mix,4916,4BJ5T8ZZZ3UrPG7k0OVQrp,5/26/2017,tw,3e7awlrlDSwF3iM0WBjGMp
心率 Like A Dream,Lu Han,5938,2jnLWxreowMGYMbsvqdkp2,9/26/2017,tw,3fS78kAWd9dVFyaPQ363YO
Love Story,Lyn,4431,3jG9mYOVxK4ZhpqIhTXLka,2/3/2017,tw,1A6WCseWiK22oxqodg7vcy
那個男孩 - 電視劇夏至未至插曲,Silence Wang,5928,7DGxnirNgZXvo12tIqMjY6,6/13/2017,tw,0PdNEiQ3MsJGCEgE13Tz60
Way Back (Feat. Snoop Dogg) - Recorded at Spotify Studios NYC,TLC,5160,21EXvlkHWYItUATFy0iwUd,8/11/2017,tw,NA
你一直都在,楊培安,4017,3P1yaALfPJCx6ewqj5gIHD,2/25/2017,tw,5zxmrXIwrLuSfIJM3Dz6y1
慢慢習慣 - 電影 : 拆彈專家 主題曲,Andy Lau,4557,6m5MnZVYfXmbWydM72WxsO,4/21/2017,tw,2n3uDrupL8UtFSeZhY38MS
兩灣城,Bae Fong,4661,4nRiDlYdMaARLxJ3Qp9nyy,11/4/2017,tw,2vRNbO0y4DgqQOEEhRSqdI
猜不透,Della,4777,2X2PpBmMlVnpLJOeurbLyp,5/25/2017,tw,1EUq1MC4vfYYxcVK9aJnXf
告白气球,陳以桐,3547,0lk8GaCBo5UmCtyzzFQgFf,1/1/2017,tw,14IGFI7gSDnmyIamd2bIfu
溪邊的夜,陳洛,4341,7gp1pInAbWd6L000NHNr1d,7/8/2017,tw,6fxoDNiVVQMCFdswSjdidz
Until The Day,JJ Lin,4673,28gf8frGJfcYLesKaO0ZcK,11/25/2017,tw,7Dx7RhX0mFuXhCOUgB01uM
沒有找到你,Koala Liu,3875,5BwFUDogV2FySR49GH5F3t,5/6/2017,tw,0rG7yyjd15xAQ3Z9SK4FU3
哼情歌,LaLa Hsu,4288,4EaLwZ4WFEMMv2BBkqlakA,3/18/2017,tw,3dI4Io8XE33J2o04ZwjR0Y
Don't Stay,Linkin Park,7231,27gUeiai56GKF6TxvmPJut,7/21/2017,tw,6XyY86QOPPrYVGvF9ch6wz
擁抱,Mayday,5056,5HYBtE4U1oBmak8WoItiqJ,3/29/2017,tw,16s0YTFcyjP4kgFwt7ktrY
瓦解,Nan Quan Ma Ma,3947,1im8w6SzJrsVpNAGk8daas,5/13/2017,tw,48Smhc0ISwYYRSad1uXSns
戰神卡爾迪亞,Sandee Chan,5774,5nOsHGTlWDHMBS8YhtbJz3,9/26/2017,tw,50DjkxUjr341CAWEf6mEXS
Pumping Up Clouds,Urban Cone,5096,1yEP2QUmAWtE1PTUFfNqFS,7/7/2017,tw,3WOOglGBDGvr6c2WBeMAWn
LAST DANCE,BIGBANG,3520,7dhr1r6OWHxrpvrdHxfe1n,1/1/2017,tw,4Kxlr1PRlDKEB0ekOCyHgX
我們的愛,獅子合唱團,4762,7tFgdizQuZVtWaX5PmllEa,9/29/2017,tw,2ROVqegXm2PNhexwBonDxw
我只是你的愛人(DinPei Remix),Frande,5707,3t73sJMWuI9uLFmAdecTN5,9/5/2017,tw,7wlDjszaVnIH1DpZaJcJHX
"小瓶子 (電影 ""假如王子睡著了"" 印象曲)",JJ Lin,6267,6L8Iv2orxcaVQndiVGWMdc,12/29/2017,tw,7Dx7RhX0mFuXhCOUgB01uM
製作過程中印象最深刻的是...,Mayday,5013,7lMkoqfTTxQAsk6DOzRx95,3/29/2017,tw,16s0YTFcyjP4kgFwt7ktrY
夫妻臉,Ponso,4102,72hXmvVBpgoc8lOYLjRdgK,3/18/2017,tw,2QOz7x6vEQDK9sLY10ier9
獨處,Sandee Chan,5555,0WYX2UZieeuf3PehnLF90p,9/12/2017,tw,50DjkxUjr341CAWEf6mEXS
她的故事,汪睿,4229,3labnWeZNbNUqxWSMLQaZr,3/4/2017,tw,7h7z6jR3CDm6iU3JicyH3L
二十四小時柒天,Crowd Lu,4359,114qi5XMfRkOEf9hR4gaVr,2/10/2017,tw,2JBUyLiFvpFPWdZGqIGYLD
I Believe,Fan Yi Chen,4435,1yzFj4jze6ZDIFvK8cQXCk,9/16/2017,tw,2Z7qQ1slMaPjLOCXBqshct
Something To Tell You,HAIM,4906,0BYgMcb2OiTBU83W5YCGTL,7/7/2017,tw,4Ui2kfOqGujY81UcPrb5KE
鍊愛,Jess Lee,3518,3dnUMJEjZ9AmukOaj7xIvd,1/1/2017,tw,02Cz717BTulFiQXUuIXH6n
Colors,nowhere樂團,3993,5bGtG838xBJzoimabtAtv7,4/29/2017,tw,369srECpIhSsoB3nK06Z7E
Loneliness Receipts 寂寞收据,Soo Wincci,3922,4qP8IQfbiyNpcd0BZCDbyw,5/13/2017,tw,4e4wVXnFUIJ5EbcW9GtL2n
釘子花 - EDM Remix,Wu Bai,4383,5yntJb5HtBbLv7aflj3gGI,4/28/2017,tw,5H8TJITZE1sPjVR2ACzXNS
不公平 [插曲 小燕子的心聲] - Ann Version,安以軒,4421,3HZ2FmxXk0WP1RjhavjBc4,6/24/2017,tw,2runvEY2C6w2l1ZOwdJTfG
Sweet Dream,方炯鑌,4678,52rRew5AU5jjeUTNqDNCAl,10/21/2017,tw,3sHU5vwszRfnJNhvcYNZdS
"愛,很簡單 - 20週年初心版",David Tao,5285,24zpipS56rlMYFn8orakuS,11/24/2017,tw,40tNK2YedBV2jRFAHxpifB
別讓愛情沈睡了(優酷網路劇《鮮肉老師》插曲),許仁杰,4928,4O0SxkicmPz4HQYeXbmjn9,5/19/2017,tw,13vV0TKkK0YP3599W0JwE5
全世界失眠,Eason Chan,3427,4iohEcyDqSrl2OKMkH4vtg,2/11/2017,tw,2QcZxAgcs2I1q7CtCkl6MI
Can You See,Fifth Harmony,5371,43CdKquSZRCwK0loJoO8yt,10/20/2017,tw,1l8Fu6IkuTP0U5QetQJ5Xt
遠遠關心,Fiona Sit,5435,7fwxSgKgvnktp7pwidNTmj,9/22/2017,tw,0tqxh7MvZ301BVW4e0p3Sa
想著你,Guo Ding,4117,02IBlc6IBouKubS9De3TWG,5/20/2017,tw,1ov19Y7UXQnb6lKkP49s4I
成名在望,Mayday,4438,42I0KSHHaN51Q9KgQ0MhPT,3/24/2017,tw,16s0YTFcyjP4kgFwt7ktrY
"左手天才右手瘋子 (電影""心理罪之城市之光""推廣曲)",Ricky Hsiao,5992,1EVXbVWlHGwwJt55xTUbXU,12/19/2017,tw,0E6oEhZZtQvj811iXQFLrB
無眠,Sodagreen,4885,6uv58GWjNfTLy2aBn8d1Jy,10/12/2017,tw,3WYT2b8pOLsLsqSaoWYr7U
暴風,Tizzy Bac,5965,6pa83fULroT7hUhRFGJ1zm,11/14/2017,tw,6Rv0ndBVPEQJ7KagPDtC5H
Blissing Me,Björk,4966,18pZmxEPXqJgEa67WQpGRz,11/17/2017,tw,7w29UYBi0qsHi5RTcv3lmA
"離開, 是為了回來的理由",符瓊音,4194,0pwvDHPIjJx9YWCtADfUml,3/4/2017,tw,4jC2S13tMZQ19PBlAJTmeY
禮物,羅美玲,4835,4zttaqaRmB80B1m0e1WhpA,2/7/2017,tw,61wH9nmcAEVVmQIJ6rATax
Each Time You Fall In Love,Cigarettes After Sex,4924,2IQkB1zRRbWPksGVhhUuYK,5/19/2017,tw,1QAJqy2dA3ihHBFIHRphZj
笑著說再會[國],Daniel Chan,4267,0Q8QVDdOwYtpLaI2QPIGL4,3/11/2017,tw,5QpiOYuxf2oqst8hILxnHM
OUTRO: Divina Commedia - KR Ver.,G-DRAGON,5122,54ASqOnnhFprbsGtNg9IEZ,6/9/2017,tw,30b9WulBM8sFuBo17nNq9c
City Of Stars,Gavin James,4697,3DrY78fwQBAuqlntINQRB4,3/10/2017,tw,25tMQOrIU4LlUo6Sv8v5SE
紳士,Joker Xue,3736,3QOQ8HlMpJTupsoj5okuof,4/1/2017,tw,1cg0bYpP5e2DNG0RgK2CMN
Lonely,JONGHYUN,5961,5efB9wfc6dn3pzll9ElIrH,12/19/2017,tw,5rGgflnIpRNizTCozbYBuY
K.O.,Sharon Lee,6619,3bRg5RRrkKAb6utTLvGF80,6/20/2017,tw,4Hx5ATrpldK2Hwcufqdtr3
停格,Tanya Chua,4963,5UWa3JbaQCcHNmfWa30Lm8,7/22/2017,tw,376pcuw4IgWBMOUwCr8kIm
台灣有嘻哈,大支,5826,5oVc0J8L6q1hBeeHk9Y7un,9/19/2017,tw,4SXx5pMoj7uGi1WPcZhvXA
Big Jet Plane,Alok,4686,71P1N0X76YtZMbBIGG47un,9/29/2017,tw,0NGAZxHanS9e0iNHpR8f2W
Home,Diana Wang,3388,2NZahxngwFLh73G9JnIqOj,1/1/2017,tw,6qMCbcnBinopCiiCrKQlF3
起步走,關詩敏,5639,6LH9tzqwWWeplG1q3CBO7k,6/6/2017,tw,NA
旁觀者,Joi Chua,4127,4nGZJDAQ2AzIi4lxOEEYus,5/27/2017,tw,7aoSiqJj23B6at0hTVobbg
天空,Jolin Tsai,5072,0mBAfQuVGW2YHZvUM2NsLb,11/30/2017,tw,1r9DuPTHiQ7hnRRZ99B8nL
山丘,Jonathan Lee,5902,5dk53RrXpOhmC1MK6TUFT6,1/2/2018,tw,2TXF68WgfTZlipUvLBsQre
姊姊,Rain Lee,4262,3OHlLBozISkDzrLvmMbDWO,3/11/2017,tw,5cJtMOScK0sadiHY2XtIoS
Walk On Water - R3hab Remix,Thirty Seconds To Mars,5402,3tmcjFD2sDqakDi4Qnojwg,12/22/2017,tw,0RqtSIYZmd4fiBKVFqyIqD
Beautiful,Wanna One,4325,556ZoJSshEjBCxbbrjepDm,11/18/2017,tw,2CvaqAMMsX576VBehaJ0Wx
Moon And Back - JordanXL Remix,Wanting,4694,42x1FFg2gEpeUqepJM5UlM,3/10/2017,tw,2OC4lXfGEKZkbmRCcf2vTq
啞巴,Will Pan,4936,5phsw5UmqHjxkc7m2Plooy,8/11/2017,tw,7fCFxj1GCRqwFZEP4iJRw0
誰是老大 - 電影「奇門遁甲」主題曲,Wu Bai,6169,741hi4hEGh5Air2xpYHyH6,11/7/2017,tw,5H8TJITZE1sPjVR2ACzXNS
So Good - Recorded at Spotify Studios NYC,Zara Larsson,4522,0qPpxUVTaEGbGsMCugG4JQ,4/7/2017,tw,1Xylc3o4UrD53lo9CvFvVg
Goodbye,2NE1,3441,1CSceRZ3QvI4JczMF1PAil,1/27/2017,tw,1l0mKo96Jh9HVYONcRl3Yp
為愛投降 - 電視劇《国民大生活》片尾曲,A-do,5576,7bDiBiByeFU6Cy4AMWY2jw,10/3/2017,tw,24C7uNrWX2Iidb6X63vTGz
不能再愛你,小男孩樂團,4562,3UhtXaS1Xjz0FFkmHxFKq2,3/21/2017,tw,4N9mUjAWoNCkLN0kCxzaL5
證明・無解,林正,3918,7m1733tqk747G01WKRtaRr,4/22/2017,tw,2LaAcZ5zLovDri8lOKWvdJ
一個人,陳念澤,4112,3T0rB7tq2XFJhKLACjWW8R,7/8/2017,tw,5rCBiTbzdrGRNkE2fUixP2
dlwlrma,IU,3834,4NPARrLIbtMl29ZJv8ESr2,4/23/2017,tw,3HqSLMAZ3g3d5poNaI7GOU
放不過自己,Khalil Fong,4668,3DUOknXTAUe8wDUJVcej7Q,6/25/2017,tw,1YrtUPrWcPfgdl9BaD9nhd
Catch a Dream - Emi The Dream Catcher Theme Song,Khalil Fong,5379,15wxfj9XidcS9NPj9HDXbb,12/22/2017,tw,1YrtUPrWcPfgdl9BaD9nhd
憨人,Mayday,4737,2pvdWCvcRCNMNjn9cpJFH8,3/29/2017,tw,16s0YTFcyjP4kgFwt7ktrY
習慣這樣,Penny Tai,4124,23HAYMsxODlmEZapJzUQUU,2/13/2017,tw,0qmPs7q4bykvrS8NMZk7ud
Bad Man,Pitbull,4360,4eRrRWQ06cnqhXUwJOOnKJ,3/17/2017,tw,0TnOYISbd1XYRBk9myaseg
如果你愛我,Shane Cao,4290,0yLpc8VbqNwO0b4gcDWd3t,11/11/2017,tw,22j9nZBNA3gf1Yo04D9oam
Sweet Love,TAEYEON,4675,2CbvW8kgNDByBIQbFY0h3i,2/28/2017,tw,3qNVuliS40BLgXGxhdBdqu
Coming Home,Will Pan,4898,1DhreEbcvTyR9ANl7WfRpp,7/14/2017,tw,7fCFxj1GCRqwFZEP4iJRw0
HONEYMOON,B.A.P,4548,18yMTj71QJwQkybGfhYcaY,9/8/2017,tw,6kxCoNfY6U1eP0Yc88phvk
instagram,DEAN,6082,4LjlYndpXP76iDArlJaWXT,12/29/2017,tw,3eCd0TZrBPm2n9cDG6yWfF
"相牽 (電影""大手牽小手""主題曲) - 國",Ivana Wong,4219,6NHkGqieJrOQWRKXwlKvaY,10/14/2017,tw,27WDr8Ky1j0LtgY82Ttk5S
我還是你的 - 國,Leo Ku,4489,2C190lviE9zsjQj6bCT9pK,6/3/2017,tw,4F0XzHNcfvvA2I0rGqIwAQ
父母,Nico & Kim,5387,5GbtkYcTIJ9hsLJxZVP0MZ,8/15/2017,tw,6llw8XIxsVzsgC0IJorLLo
瘀青,Z-Chen,4664,4tIaYkMLoNNJEuYtdVqEmZ,3/10/2017,tw,5rG61ghWZ2R4TDvCO7d0jw
無人知曉的我,A-Lin,4749,2I3Upoe0x739KTkCnVHg5u,9/20/2017,tw,28gf2piFx6cAKOMIwcky5a
王妃 - Sound Of My Dream / Live,A-Mei Chang,4029,35tCDhzxenwNsidPNypsFp,1/20/2017,tw,6noxsCszBEEK04kCehugOp
一下下(椎心版),同恩,4512,1rvnnO7BJxtmv4nY6s8es6,9/23/2017,tw,45YS6WTdex4FqRvjWHhDho
Fresh Eyes - Recorded at Spotify Studios NYC,Andy Grammer,4354,7DVgNcx4cNA1q2Eqoo0q6O,3/3/2017,tw,2oX42qP5ineK3hrhBECLmj
我在夜裡偷看過一顆星星,Chyi Chin,5189,5mMXen8AFLUPi0q5hOAHdX,9/5/2017,tw,4VhiuMC32Qj7pVW3e6Nlms
Free,Donavon Frankenreiter,4639,4oiPC90DjIQXXgMMgbHK4G,4/19/2017,tw,2IAZ2xX1Ovh5jxhBWE7wda
莉莉安,Dongye Song,5832,3LdqPt8T3uizeuin81X7pg,1/2/2018,tw,5aO2E9iJy5nYJ0u1L58YNM
你還好著嗎,鄭興琦,4183,298CJsrcLojsVyCfW8QdNp,4/8/2017,tw,5THMIxGuKpOEAdf61I4hgM
你最在乎的事,蕭閎仁,4344,4bh8MEA9GSIpjQinouyKcD,1/6/2017,tw,4nJSlwFDAtGvoNW8cmvacD
K歌之王,Eason Chan,4360,1tNY18aDEcbKV8EmF50luE,5/18/2017,tw,2QcZxAgcs2I1q7CtCkl6MI
桃花諾 - 上古情歌片尾曲,G.E.M.,4895,75PnQLzg8YI5S4tlCGOjDA,6/9/2017,tw,7aRC4L63dBn3CiLDuWaLSI
"Juice (Music from the Motion Picture ""xXx: Return of Xander Cage"")",Kris Wu,4657,3YER252ekfA6He0pWi6M4Q,2/7/2017,tw,2lbUjuMzHkT4qIECvk2f3L
到此為止,LaLa Hsu,5999,5dUshocB5ykBkSr8jtMf7p,12/27/2017,tw,3dI4Io8XE33J2o04ZwjR0Y
如果我們不曾相遇,Mayday,3279,2TmALSxWNkmpqPSDf8JJ3X,1/1/2017,tw,16s0YTFcyjP4kgFwt7ktrY
知足,Mayday,4715,7LQFqrhg2zchnDtYS3BqCG,3/29/2017,tw,16s0YTFcyjP4kgFwt7ktrY
Angela - Single Version,The Lumineers,4280,4hqPKxcQwD9q2IYCbJLooG,2/24/2017,tw,16oZKvXb6WkQlVAjwo2Wbg
I Am Here,「四分衛」樂團主唱阿山,3926,39GAzyZ1iTRDytx3r21kOe,5/29/2017,tw,3tzGw9NqzYMoMld5N3EHnA
時光機,小球,4678,3H3zeyS5U1fOb47apeYY1C,4/10/2017,tw,5r0Fhn5JfkbhPG8wXRu0iY
無題日常(HBO原創影集《通靈少女》主題曲),木良真真,5192,1mra37IkYmXgITwDD9CvCI,8/8/2017,tw,1q4nX5hg8UEcevMCmcDdMo
Blame - Bunker Sessions,Bastille,3933,4Fa3XauWTb1ANReTsMo4qf,1/20/2017,tw,7EQ0qTo7fWT7DPxmxtSYEc
披風,Eason Chan,3808,4lTZXnLKcAPU3h5NW17SYL,5/20/2017,tw,2QcZxAgcs2I1q7CtCkl6MI
象牙塔,Faye 飛,4882,5Wn8az6GgZZP298sd42iew,6/9/2017,tw,0tjRA1so425eINxre0OtTf
相愛無事,Jia Jia,3948,0J9k6xmLOFePy9nxZH2gmX,9/2/2017,tw,5qUYuf6cIHU241KxPyDMBp
你能聽見嗎 - 52Hz版,Jocie Kok,4619,0XpHRYDkbyrX9UwkkfrE9e,5/26/2017,tw,6hkP84fpANIA89Nv3T9JSm
演员,Joker Xue,4047,34mRQFXVDXFdZz3pqddU7x,9/16/2017,tw,1cg0bYpP5e2DNG0RgK2CMN
幸褔路上 - 電影《幸福路上》主題曲,Jolin Tsai,4912,0rEpxy7OwIcVJX10dL4iMT,11/20/2017,tw,1r9DuPTHiQ7hnRRZ99B8nL
Now and Later - James Hype Remix,Sage The Gemini,4549,2zc5DkrYbNr9qbl1MFn4vr,3/10/2017,tw,6d47Z08T4snK50HgTEHo5Z
When I Was Young,TAEYEON,4572,0Hj6Eud9jma2qPeu7LkOiq,2/28/2017,tw,3qNVuliS40BLgXGxhdBdqu
春,呂莘,4100,3t9zZSIOmVAKViSI44lXSk,3/11/2017,tw,6M3rM8BCMy3eJvb9CwUdc0
遇到,方雅賢,4105,332JydZv9waticOQHBiCFl,2/6/2017,tw,48EIULOvHjC1Ir30TsnRPV
Will You Remember Me,李玖哲,5111,1rThUmH253y1UnC3H5cQm9,12/1/2017,tw,6DuHQk8gJbyVlhajer8IuF
I don't wanna talk,AmPm,4216,3lwJRuROeMB9L6S8KBlbEM,5/12/2017,tw,5Xcbv83o11Ez2XPHa1n8Pf
Party Crasher,ANNA,4718,2ccyyj6pdgDAfqEFUX9Voc,8/18/2017,tw,3qNCURtuUn92qrNgZhdpLy
我無法懂得,ANNA,4300,7yvDULZDz46J20XyGFJNFR,9/30/2017,tw,3qNCURtuUn92qrNgZhdpLy
Turn口罩,謝金燕,5586,4dpVRjptqJItrYefCRoUGY,1/5/2018,tw,7J59BD03maCvbOJKBlryQK
同一個答案,HUSH,5730,0ThkpvXQZYaJNJuDBsSqWj,1/2/2018,tw,5Mx85GBWB3PbMOhZAVxXkR
無法拒絕的長大,Max Lin,3839,0TOPmhuPTgIA6G3ciFv3re,8/19/2017,tw,6u0HfTUdyLh7XPHpx0L2Ul
Utopia,Björk,5068,2STah6Et7fbUV5WXJKlQfc,11/24/2017,tw,7w29UYBi0qsHi5RTcv3lmA
You Found Me,DVBBS,4188,7xGwXbPBDYIOOxkm0AmEwS,5/12/2017,tw,5X4LWwbUFNzPkEas04uU82
看好,黃聖萊Lex,5468,3JfQoVoG6JIdXtTNH7f1FD,7/25/2017,tw,12Y0NK1xaWXqOzwXttHlD3
Lying From You,Linkin Park,6253,3BmjRmFTESgWZLPSVGp8aG,7/21/2017,tw,6XyY86QOPPrYVGvF9ch6wz
美小鴨,Lulu黃路梓茵,4977,35Jbr4FOVo1jICxTk5vzp9,8/15/2017,tw,1Qx9W9TY2vPox7BS9urTlK
最喜歡的歌曲...,Mayday,4644,5YfJHw2TbvY9F7rcaFuMrs,3/29/2017,tw,16s0YTFcyjP4kgFwt7ktrY
"不曾回來過 - 電視劇""通靈少女""插曲",Nana Lee,3587,6QAn6Crff7sfcqC83fH7dd,4/3/2017,tw,0rOFGXlFK59NmUCHga8oZM
"Beauty and the Beast - From ""Beauty and the Beast""",Tien Fu Chen,4789,1X2AFMit08KSjE1QLVOzxm,3/13/2017,tw,4vLqDTZh0b8EFyVnPpw3Bq
讓我好好看看你,Valen Hsu,5816,5KPDKtf4B4GRMXF2ZiTYYA,11/7/2017,tw,0iW8EYj3iP2gpO5eU2Pvta
出賣,周傳雄,3969,0wCacrsuj2XrAqMtxL36i2,7/8/2017,tw,1Qneon4tYZ7srVOU91bTsO
獨特的靈魂,夏寧杉,3904,75ux8lw6s2fK8gdXgOeHLb,10/7/2017,tw,5vhTlqgCUj3Z8IjxZCGvNO
聽見,方雅賢,3424,4NEDXlm1i1x3rt1dN1uHk9,2/4/2017,tw,48EIULOvHjC1Ir30TsnRPV
